symbol,ts_code,tencent_name,price_hkd,prev_close,latest_open,volume_shares,turnover_hkd,quote_time,pct_chg,latest_high,latest_low,total_mv_hkd,float_mv_hkd,tencent_pe,tencent_pb
02285,02285.HK,泉峰控股,16.62,16.62,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,8493710000.0,8493710000.0,11.18,0.0
02286,02286.HK,辰兴发展,0.141,0.141,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,84600000.0,84600000.0,-0.28,0.0
02288,02288.HK,宏基资本,0.145,0.145,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,54440000.0,54440000.0,-0.38,0.0
02289,02289.HK,创美药业,7.3,7.3,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,788400000.0,788400000.0,15.39,0.0
02290,02290.HK,龙丰集团,2.52,2.43,2.65,691500.0,1787985.0,2026/06/30 09:32:00,3.7,2.65,2.51,1260000000.0,1260000000.0,7.39,5.76
02291,02291.HK,心泰医疗,10.09,10.06,10.48,56000.0,568140.0,2026/06/30 09:31:49,0.3,10.48,10.0,3498710000.0,3498710000.0,13.18,4.77
02293,02293.HK,百本医护,0.375,0.375,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,150920000.0,150920000.0,8.6,0.0
02295,02295.HK,丰城控股,1.9,1.9,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,760000000.0,760000000.0,60.26,0.0
02297,02297.HK,润迈德-B,0.243,0.244,0.0,0.0,0.0,2026/06/30 09:30:19,-0.41,0.0,0.0,340530000.0,340530000.0,-3.99,0.0
02298,02298.HK,都市丽人,0.34,0.34,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,764820000.0,764820000.0,5.6,0.0
02299,02299.HK,百宏实业,5.11,5.11,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,10786260000.0,10786260000.0,15.15,0.0
02302,02302.HK,中核国际,4.02,4.03,4.03,15000.0,61150.0,2026/06/30 09:31:51,-0.25,4.1,4.02,1966460000.0,1966460000.0,10.22,1.99
02306,02306.HK,乐华娱乐,1.87,1.87,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1553150000.0,1553150000.0,21.86,0.0
02307,02307.HK,锦兴国际控股,0.139,0.139,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,120920000.0,120920000.0,-1.13,0.0
02309,02309.HK,大象未来集团,2.13,2.13,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1965530000.0,1965530000.0,-6.26,0.0
02310,02310.HK,时代环球集团,0.144,0.144,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,157370000.0,157370000.0,-112.49,0.0
02312,02312.HK,LONG投资集团,0.34,0.34,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,155340000.0,155340000.0,-10.59,0.0
02314,02314.HK,理文造纸,2.86,2.86,2.83,19000.0,54200.0,2026/06/30 09:30:49,0.0,2.86,2.83,12283700000.0,12283700000.0,6.33,1.05
02315,02315.HK,百奥赛图-B,48.98,46.88,47.6,88000.0,4262080.0,2026/06/30 09:31:59,4.48,49.46,46.78,5426100000.0,21889080000.0,114.15,5.72
02317,02317.HK,味丹国际,0.72,0.72,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1096370000.0,1096370000.0,8.26,0.0
02318,02318.HK,中国平安,51.8,51.9,52.45,3080157.0,160750924.2,2026/06/30 09:32:05,-0.19,52.6,51.8,385784480000.0,937975859999.9999,6.29,1.54
02319,02319.HK,蒙牛乳业,16.72,16.82,16.8,1780000.0,29713946.4,2026/06/30 09:32:06,-0.59,16.82,16.58,64814689999.99999,64814689999.99999,37.88,1.43
02320,02320.HK,合丰集团,0.072,0.072,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,58870000.0,58870000.0,-0.66,0.0
02321,02321.HK,双财庄,0.5,0.5,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,500080000.0,500080000.0,7.85,0.0
02322,02322.HK,新质数字,0.084,0.084,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,371330000.0,371330000.0,-4.17,0.0
02323,02323.HK,融科控股,0.019,0.019,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,50310000.0,50310000.0,-2.16,0.0
02324,02324.HK,首都创投,0.102,0.102,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,91830000.0,91830000.0,0.7,0.0
02325,02325.HK,云康集团,0.69,0.69,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,428660000.0,428660000.0,132.59,0.0
02326,02326.HK,新源万恒控股,0.01,0.01,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,210840000.0,210840000.0,-54.76,0.0
02327,02327.HK,美瑞健康国际,0.255,0.255,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1034120000.0000001,1034120000.0000001,27.23,0.0
02328,02328.HK,中国财险,14.58,14.5,14.5,1159000.0,16846451.6,2026/06/30 09:31:43,0.55,14.68,14.44,100591700000.0,324299520000.0,7.26,1.66
02329,02329.HK,国瑞健康,0.096,0.096,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,426660000.00000006,426660000.00000006,-0.21,0.0
02330,02330.HK,中国上城,0.3,0.3,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,135850000.0,135850000.0,-2.44,0.0
02331,02331.HK,李宁,15.06,15.13,15.0,547144.0,8213305.0,2026/06/30 09:32:02,-0.46,15.16,14.82,38927300000.0,38927300000.0,11.98,2.25
02333,02333.HK,长城汽车,9.11,9.13,9.09,354117.0,3214843.53,2026/06/30 09:31:56,-0.22,9.13,9.02,21023110000.0,77820690000.0,7.12,1.2
02336,02336.HK,硕奥国际,0.19,0.19,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,345020000.0,345020000.0,-46.05,0.0
02337,02337.HK,众诚能源,1.32,1.32,1.31,86000.0,113070.0,2026/06/30 09:31:54,0.0,1.32,1.31,494339999.99999994,494339999.99999994,-188.08,0.76
02338,02338.HK,潍柴动力,34.84,33.72,34.6,5935815.0,201058151.0,2026/06/30 09:32:03,3.32,35.14,33.74,67695510000.0,301789120000.0,24.94,4.15
02339,02339.HK,京西国际,5.33,5.3,0.0,320.0,1696.0,2026/06/30 09:31:01,0.57,0.0,0.0,6887760000.0,6887760000.0,-164.35,0.0
02340,02340.HK,升柏控股,0.156,0.156,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,119300000.0,119300000.0,-2.44,0.0
02342,02342.HK,京信通信,0.96,0.99,0.98,1122000.0,1072400.0,2026/06/30 09:30:42,-3.03,0.98,0.93,3000780000.0,3000780000.0,85.69,5.05
02347,02347.HK,友和集团,0.71,0.71,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,343700000.0,343700000.0,20.52,0.0
02348,02348.HK,东瑞制药,0.99,0.99,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1490630000.0,1490630000.0,6.29,0.0
02349,02349.HK,中国城市基础设施,0.06,0.06,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,187700000.0,187700000.0,-1.95,0.0
02350,02350.HK,数科集团,0.66,0.66,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,577500000.0,577500000.0,-55.96,0.0
02352,02352.HK,东原仁知服务,4.52,4.52,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,302800000.0,302800000.0,9.83,0.0
02355,02355.HK,宝业集团,3.37,3.37,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,572520000.0,1754520000.0000002,5.47,0.0
02356,02356.HK,大新银行集团,11.79,11.88,11.94,14000.0,165400.0,2026/06/30 09:32:04,-0.76,11.94,11.79,16573820000.0,16573820000.0,6.69,1.26
02357,02357.HK,中航科工,2.93,2.91,2.92,91000.0,264970.0,2026/06/30 09:32:04,0.69,2.93,2.89,18197240000.0,23360460000.0,11.95,1.37
02358,02358.HK,久融控股,0.012,0.012,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,65659999.99999999,65659999.99999999,-0.32,0.0
02359,02359.HK,药明康德,156.4,152.9,152.5,406102.0,62809663.2,2026/06/30 09:32:03,2.29,156.9,151.7,76687300000.0,463508330000.0,21.81,3.4
02360,02360.HK,优品360,1.58,1.58,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1580000000.0,1580000000.0,7.19,0.0
02361,02361.HK,中康科技控股,5.04,5.04,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2276920000.0,2276920000.0,22.01,0.0
02362,02362.HK,金川国际,0.64,0.64,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,8404530000.0,8404530000.0,33.07,0.0
02363,02363.HK,通达宏泰,0.305,0.305,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,62290000.0,62290000.0,-2.62,0.0
02367,02367.HK,巨子生物,27.52,26.94,27.02,258200.0,7087908.0,2026/06/30 09:32:03,2.15,27.66,27.0,29218090000.0,29218090000.0,13.78,2.45
02368,02368.HK,鹰美,2.75,2.75,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1579000000.0,1579000000.0,9.1,0.0
02369,02369.HK,酷派集团,0.67,0.67,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,222390000.0,222390000.0,-2.0,0.0
02370,02370.HK,力高健康生活,1.09,1.09,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,218000000.00000003,218000000.00000003,-11.23,0.0
02371,02371.HK,创联控股,0.212,0.212,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,145940000.0,145940000.0,-1.87,0.0
02372,02372.HK,伟立控股,1.11,1.1,1.1,4000.0,4400.0,2026/06/30 09:30:05,0.91,1.1,1.1,888000000.0000001,888000000.0000001,-195.62,0.0
02373,02373.HK,美丽田园医疗健康,16.89,16.78,16.89,1000.0,16890.0,2026/06/30 09:30:09,0.66,16.89,16.89,4195890000.0,4195890000.0,11.93,0.0
02376,02376.HK,鲁商服务,2.276,2.276,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,75880000.0,303480000.0,8.07,0.0
02377,02377.HK,博奇环保,0.83,0.83,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,709540000.0,709540000.0,2.67,0.0
02378,02378.HK,保诚,103.6,103.2,0.0,0.0,0.0,2026/06/30 09:32:02,0.39,0.0,0.0,260222780000.0,260222780000.0,8.41,0.0
02380,02380.HK,中国电力,2.82,2.82,2.82,671102.0,1894167.64,2026/06/30 09:32:04,0.0,2.84,2.82,34883830000.0,34883830000.0,10.83,0.71
02381,02381.HK,蚬壳电业,0.3,0.305,0.3,100000.0,30000.0,2026/06/30 09:31:33,-1.64,0.3,0.3,600000000.0,600000000.0,63.3,0.0
02382,02382.HK,舜宇光学科技,60.3,59.4,60.3,1101738.0,66804883.7,2026/06/30 09:32:04,1.52,61.5,59.85,65061580000.0,65061580000.0,12.67,2.78
02383,02383.HK,TOM集团,0.38,0.38,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1504230000.0,1504230000.0,-7.34,0.0
02385,02385.HK,读书郎,6.2,6.2,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2182400000.0,2182400000.0,-16.69,0.0
02386,02386.HK,中石化炼化工程,5.01,5.03,5.03,57000.0,286280.0,2026/06/30 09:32:02,-0.4,5.12,4.96,8250490000.000001,22014060000.0,11.06,3.18
02388,02388.HK,中银香港,42.86,43.6,43.6,793500.0,34184730.0,2026/06/30 09:32:03,-1.7,43.6,42.72,453149360000.0,453149360000.0,11.29,2.02
02389,02389.HK,北京健康,0.078,0.078,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,472579999.99999994,472579999.99999994,-4.68,0.0
02390,02390.HK,知乎-W,8.03,8.03,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1973239999.9999998,2095560000.0,-9.81,0.0
02391,02391.HK,涂鸦智能-W,14.14,14.14,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,7677360000.0,8669460000.0,19.24,0.0
02392,02392.HK,玄武云,1.01,1.0,0.0,0.0,0.0,2026/06/30 09:31:24,1.0,0.0,0.0,560410000.0,560410000.0,-9.31,0.0
02393,02393.HK,巨星医疗控股,0.061,0.061,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,142230000.0,142230000.0,-1.71,0.0
02396,02396.HK,华芢生物-B,4.09,4.1,0.0,0.0,0.0,2026/06/30 09:30:12,-0.24,0.0,0.0,339560000.0,481220000.0,-2.08,0.0
02399,02399.HK,中国安储能源,0.32,0.32,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1142850000.0,1142850000.0,-3.5,0.0
02400,02400.HK,心动公司,44.76,44.48,44.8,62082.0,2767382.08,2026/06/30 09:31:47,0.63,44.8,43.84,21901390000.0,21901390000.0,12.88,2.16
02402,02402.HK,亿华通,12.95,12.91,12.96,1700.0,22012.0,2026/06/30 09:31:29,0.31,12.96,12.94,579450000.0,3114890000.0,-4.55,0.15
02405,02405.HK,力盟科技,0.62,0.62,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,496000000.0,496000000.0,-14.05,0.0
02407,02407.HK,高视医疗,5.01,5.01,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,740920000.0,740920000.0,6.96,0.0
02408,02408.HK,遇见小面,3.5,3.58,3.5,500.0,1750.0,2026/06/30 09:30:34,-2.23,3.5,3.5,2487410000.0,2487410000.0,21.17,0.0
02409,02409.HK,洲际船务,4.35,4.35,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2175000000.0,2175000000.0,7.77,0.0
02410,02410.HK,同源康医药-B,5.78,5.73,5.9,24000.0,140445.0,2026/06/30 09:31:57,0.87,5.9,5.75,2196780000.0,2196780000.0,-6.62,2.62
02411,02411.HK,百果园集团,1.61,1.61,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,3188350000.0,3188350000.0,-9.07,0.0
02415,02415.HK,梅斯健康,0.98,0.98,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,595030000.0,595030000.0,29.96,0.0
02416,02416.HK,易点云,2.99,2.99,2.99,500.0,1495.0,2026/06/30 09:30:01,0.0,2.99,2.99,1495950000.0,1495950000.0,10.39,0.0
02418,02418.HK,德银天下,2.94,2.94,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1538790000.0,6328050000.0,83.69,0.0
02419,02419.HK,德康农牧,41.2,41.36,41.36,4403.0,181484.08,2026/06/30 09:31:47,-0.39,41.62,40.94,6347670000.0,15876710000.0,10.01,1.64
02420,02420.HK,子不语,3.92,3.92,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1960000000.0000002,1960000000.0000002,6.58,0.0
02421,02421.HK,嘉创地产,0.6,0.6,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,303220000.0,303220000.0,18.0,0.0
02422,02422.HK,润歌互动,1.77,1.77,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2938200000.0,2938200000.0,-36.25,0.0
02423,02423.HK,贝壳-W,37.8,37.58,37.58,1132900.0,42829963.86,2026/06/30 09:32:02,0.59,37.94,37.5,121259950000.0,126398880000.00002,38.13,1.17
02425,02425.HK,澳亚集团,1.7,1.7,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1667100000.0,1667100000.0,-2.01,0.0
02427,02427.HK,GUANZE MEDICAL,3.01,3.01,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2859500000.0,2859500000.0,-86.91,0.0
02429,02429.HK,友宝在线,2.56,2.56,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2412010000.0,2520710000.0,-33.14,0.0
02431,02431.HK,佑驾创新,9.7,9.53,9.82,102600.0,999404.0,2026/06/30 09:31:23,1.78,9.86,9.64,3154200000.0,4023100000.0,-9.08,2.31
02432,02432.HK,越疆,26.82,26.38,26.74,93600.0,2507372.0,2026/06/30 09:32:00,1.67,27.12,26.38,10561680000.0,11799600000.0,-127.58,2.81
02433,02433.HK,中天湖南集团,0.067,0.067,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,38590000.0,38590000.0,-0.46,0.0
02436,02436.HK,凌雄科技,24.92,25.0,24.9,3600.0,89742.0,2026/06/30 09:30:52,-0.32,25.0,24.9,8707430000.0,8707430000.0,580.68,0.4
02438,02438.HK,出门问问,0.32,0.32,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,495630000.0,495630000.0,-6.5,0.0
02439,02439.HK,中宝新材,0.345,0.345,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,413999999.99999994,413999999.99999994,12.84,0.0
02440,02440.HK,迷策略,0.99,0.99,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,412859999.99999994,412859999.99999994,-2.36,0.0
02442,02442.HK,怡俊集团控股,63.0,63.0,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,25704000000.000004,25704000000.000004,-54000.0,0.0
02443,02443.HK,汽车街,1.57,1.57,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1307280000.0,1307280000.0,142.85,0.0
02450,02450.HK,淮北绿金股份,4.89,4.89,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,322740000.0,1290960000.0,-40.45,0.0
02451,02451.HK,绿源集团控股,12.55,12.55,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,5140230000.0,5140230000.0,26.51,0.0
02453,02453.HK,美中嘉和,0.76,0.76,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,238540000.00000003,595580000.0,-2.1,0.0
02455,02455.HK,润华服务,0.69,0.69,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,206999999.99999997,206999999.99999997,4.04,0.0
02457,02457.HK,步阳国际,0.36,0.36,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,360000000.0,360000000.0,29.39,0.0
02458,02458.HK,望尘科技控股,4.97,4.97,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,709270000.0,709270000.0,6.68,0.0
02459,02459.HK,升能集团,0.56,0.56,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,108530000.0,108530000.0,-0.55,0.0
02460,02460.HK,华润饮料,7.4,7.47,7.54,49000.0,363778.0,2026/06/30 09:31:52,-0.94,7.54,7.4,17746650000.0,17746650000.0,16.27,1.87
02465,02465.HK,龙蟠科技,11.36,11.06,11.0,552500.0,6205615.0,2026/06/30 09:32:04,2.71,11.44,11.0,1533600000.0,8987030000.0,-47.59,3.98
02469,02469.HK,粉笔,0.425,0.43,0.42,8000.0,3360.0,2026/06/30 09:30:00,-1.16,0.42,0.42,938710000.0,938710000.0,4.28,0.0
02473,02473.HK,喜相逢集团,0.64,0.63,0.65,4985000.0,3211950.0,2026/06/30 09:32:01,1.59,0.65,0.64,1188000000.0,1188000000.0,23.4,1.59
02476,02476.HK,胜宏科技,337.6,326.0,327.2,192400.0,64413480.0,2026/06/30 09:32:04,3.56,339.8,327.0,37212800000.0,331788150000.0,69.5,3.93
02477,02477.HK,经纬天地,0.475,0.4,0.46,219814400.0,111939088.0,2026/06/30 09:32:04,18.75,0.6,0.46,1900000000.0,1900000000.0,111.9,35.0
02479,02479.HK,天聚地合,65.0,65.0,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,3257680000.0,3257680000.0,84.95,0.0
02480,02480.HK,绿竹生物-B,12.81,12.81,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2548080000.0,2548080000.0,-15.31,0.0
02481,02481.HK,双良睿能,2.47,2.47,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,744950000.0,744950000.0,3.95,0.0
02482,02482.HK,维天运通,0.6,0.6,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,316460000.0,836330000.0000001,17.37,0.0
02483,02483.HK,K CASH集团,1.79,1.79,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,894999999.9999999,894999999.9999999,10.24,0.0
02486,02486.HK,普乐师集团控股,3.62,3.61,3.62,800.0,2896.0,2026/06/30 09:30:08,0.28,3.62,3.62,409809999.99999994,409809999.99999994,16.5,0.0
02487,02487.HK,科笛-B,2.79,2.79,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1013800000.0,1013800000.0,-2.69,0.0
02488,02488.HK,元征科技,6.92,6.91,0.0,0.0,0.0,2026/06/30 09:31:09,0.14,0.0,0.0,2427790000.0,2838280000.0,7.45,0.0
02489,02489.HK,集海黄金,0.67,0.68,0.68,115000.0,78150.0,2026/06/30 09:31:34,-1.47,0.68,0.67,1607999999.9999998,1607999999.9999998,13.13,1.47
02490,02490.HK,乐舱物流,4.31,4.36,4.25,9900.0,42435.0,2026/06/30 09:32:04,-1.15,4.31,4.25,2649320000.0,2649320000.0,17.34,1.38
02493,02493.HK,迈威生物-B,23.32,23.9,22.06,201200.0,4806472.0,2026/06/30 09:31:59,-2.43,22.06,22.06,1099080000.0,10417750000.0,-9.71,0.0
02495,02495.HK,声通科技,41.92,41.08,0.0,0.0,0.0,2026/06/30 09:31:50,2.04,0.0,0.0,1369180000.0,1662510000.0,11.08,0.0
02496,02496.HK,友芝友生物-B,3.8,3.8,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,682020000.0,736630000.0,-7.85,0.0
02497,02497.HK,富景中国控股,0.65,0.67,0.65,56000.0,36400.0,2026/06/30 09:30:25,-2.99,0.65,0.65,325000000.0,325000000.0,4.63,0.0
02498,02498.HK,速腾聚创,22.8,21.82,22.86,861900.0,19452510.0,2026/06/30 09:32:04,4.49,22.86,22.1,10761270000.0,10761270000.0,-66.61,3.48
02499,02499.HK,佛朗斯股份,5.92,5.9,5.92,3000.0,17760.0,2026/06/30 09:31:56,0.34,5.92,5.92,1563780000.0,2146140000.0,23.58,0.0
02500,02500.HK,启明医疗-B,1.25,1.25,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,551260000.0,551260000.0,-1.22,0.0
02501,02501.HK,迈越科技,0.98,0.98,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,490000000.00000006,490000000.00000006,77.69,0.0
02502,02502.HK,金源氢化,0.485,0.485,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,463490000.0,463490000.0,-12.21,0.0
02503,02503.HK,中深建业,0.195,0.195,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,669410000.0,669410000.0,-16.57,0.0
02505,02505.HK,EDA集团控股,0.71,0.71,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,328950000.0,328950000.0,-24.44,0.0
02506,02506.HK,讯飞医疗科技,84.5,84.5,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,6531610000.000001,10214210000.0,-142.4,0.0
02507,02507.HK,西锐,32.6,32.583,32.94,3600.0,117700.0,2026/06/30 09:31:57,0.05,33.0,32.6,11931240000.0,11931240000.0,11.04,1.23
02508,02508.HK,圣贝拉集团,3.33,3.32,0.0,0.0,0.0,2026/06/30 09:31:43,0.3,0.0,0.0,2071910000.0,2071910000.0,4.59,0.0
02509,02509.HK,荃信生物-B,14.84,14.84,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,3315030000.0,3315030000.0,9.52,0.0
02510,02510.HK,德翔海运,7.79,7.67,7.79,2000.0,15580.0,2026/06/30 09:30:39,1.56,7.79,7.79,12970590000.000002,12970590000.000002,5.07,0.0
02511,02511.HK,君圣泰医药-B,2.88,2.79,0.0,0.0,0.0,2026/06/30 09:30:10,3.23,0.0,0.0,1645420000.0,1645420000.0,-6.07,0.0
02512,02512.HK,云工场,2.94,2.94,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1409340000.0,1409340000.0,110.22,0.0
02513,02513.HK,智谱,2010.0,1961.0,1988.0,69275.0,137188109.0,2026/06/30 09:32:04,2.5,2020.0,1933.0,444842360000.0,896144609999.9999,-172.28,4.44
02515,02515.HK,天津建发,1.17,1.17,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,363570000.0,363570000.0,-6.77,0.0
02516,02516.HK,泛远国际,1.03,1.04,1.04,204000.0,210160.0,2026/06/30 09:31:49,-0.96,1.04,1.03,964080000.0,964080000.0,170.24,0.96
02517,02517.HK,锅圈,1.84,1.88,1.85,60400.0,111236.0,2026/06/30 09:31:46,-2.13,1.85,1.84,4731120000.0,4731120000.0,9.87,0.53
02518,02518.HK,汽车之家-S,35.48,34.406,0.0,0.0,0.0,2026/06/30 09:30:00,3.12,0.0,0.0,16345060000.0,16345060000.0,10.23,0.0
02519,02519.HK,傲基股份,4.5,4.5,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1866540000.0000002,1868430000.0,10.47,0.0
02520,02520.HK,山西安装,2.31,2.31,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,862750000.0,3172750000.0,20.7,0.0
02521,02521.HK,升辉清洁,0.87,0.85,0.87,7500.0,6525.0,2026/06/30 09:30:05,2.35,0.87,0.87,1696270000.0000002,1696270000.0000002,57.77,0.0
02522,02522.HK,一脉阳光,4.8,4.8,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1384280000.0,1897560000.0,457.29,0.0
02525,02525.HK,禾赛-W,127.7,120.1,127.4,198320.0,25250147.12,2026/06/30 09:32:03,6.33,128.5,126.7,16619309999.999998,20067060000.0,41.58,1.5
02526,02526.HK,德适-B,311.0,307.2,312.0,100.0,31150.0,2026/06/30 09:32:03,1.24,312.0,311.0,27641430000.000004,27641430000.000004,-371.87,0.33
02528,02528.HK,尚晋国际控股,0.83,0.85,0.83,24000.0,19920.0,2026/06/30 09:30:00,-2.35,0.83,0.83,332000000.0,332000000.0,5.76,0.0
02529,02529.HK,泓盈城市服务,2.7,2.7,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,108000000.0,432000000.0,5.25,0.0
02530,02530.HK,纽曼思,0.76,0.76,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,760000000.0,760000000.0,124.74,0.0
02531,02531.HK,广联科技控股,3.09,3.09,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1132790000.0,1132790000.0,49.33,0.0
02533,02533.HK,黑芝麻智能,11.04,11.02,11.2,69300.0,762413.0,2026/06/30 09:32:02,0.18,11.08,10.92,7864050000.0,7864050000.0,-4.99,1.45
02535,02535.HK,泓基集团,0.5,0.51,0.5,40000.0,20000.0,2026/06/30 09:30:41,-1.96,0.5,0.5,1000000000.0,1000000000.0,62.06,0.0
02536,02536.HK,百乐皇宫,1.18,1.18,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,951779999.9999999,951779999.9999999,68.87,0.0
